date;year;month;prod_brand;category;subcategory;tags; prod_unit_price ;prod_units
1/11/2019;2019;11;LA FLORIDA;Supermercado;Lácteos, huevos y refrigerados;Queso;12390,00;Unidades
1/11/2019;2019;11;LA FLORIDA;Supermercado;Lácteos, huevos y refrigerados;Queso;8990,00;Unidades
1/11/2019;2019;11;MAXIMA MP;Supermercado;Lácteos, huevos y refrigerados;Queso;10390,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;5790,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Queso;10990,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Queso;10390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;14390,00;Unidades
1/11/2019;2019;11;COLACTEOS;Supermercado;Lácteos, huevos y refrigerados;Queso;9990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;5390,00;Unidades
1/11/2019;2019;11;COLACTEOS;Supermercado;Lácteos, huevos y refrigerados;Queso;9990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;12590,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;13590,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;9590,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;13390,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;8190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;11990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;6390,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;7190,00;Unidades
1/11/2019;2019;11;LA FLORIDA;Supermercado;Lácteos, huevos y refrigerados;Queso;9190,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Queso;9190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;12990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;7390,00;Unidades
1/11/2019;2019;11;D LUSIA;Supermercado;Lácteos, huevos y refrigerados;Queso;10390,00;Unidades
1/11/2019;2019;11;DELIKAMY;Supermercado;Lácteos, huevos y refrigerados;Queso;4090,00;Unidades
1/11/2019;2019;11;LA FLORIDA;Supermercado;Lácteos, huevos y refrigerados;Queso;4990,00;Unidades
1/11/2019;2019;11;COLACTEOS;Supermercado;Lácteos, huevos y refrigerados;Queso;13990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;7190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;2990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;7190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Queso;17590,00;Unidades
1/11/2019;2019;11;COLACTEOS;Supermercado;Lácteos, huevos y refrigerados;Queso;6590,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;14990,00;Unidades
1/11/2019;2019;11;DEL VECCHIO;Supermercado;Lácteos, huevos y refrigerados;Queso;12390,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Queso;10390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;3890,00;Unidades
1/11/2019;2019;11;SAN MARTIN;Supermercado;Lácteos, huevos y refrigerados;Queso;7992,00;Unidades
1/11/2019;2019;11;SAN MARTIN;Supermercado;Lácteos, huevos y refrigerados;Queso;7992,00;Unidades
1/11/2019;2019;11;SAN MARTIN;Supermercado;Lácteos, huevos y refrigerados;Queso;7992,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Queso;12390,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Queso;6390,00;Unidades
1/11/2019;2019;11;TAPIOKA;Supermercado;Lácteos, huevos y refrigerados;Queso;14590,00;Unidades
1/11/2019;2019;11;TAPIOKA;Supermercado;Lácteos, huevos y refrigerados;Queso;6590,00;Unidades
1/11/2019;2019;11;DEL VECCHIO;Supermercado;Lácteos, huevos y refrigerados;Queso;7190,00;Unidades
1/11/2019;2019;11;QUESARTE;Supermercado;Lácteos, huevos y refrigerados;Queso;9790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Queso;4190,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Queso;3490,00;Unidades
1/11/2019;2019;11;KLARENS;Supermercado;Lácteos, huevos y refrigerados;Queso;3690,00;Unidades
1/11/2019;2019;11;KLARENS;Supermercado;Lácteos, huevos y refrigerados;Queso;5790,00;Unidades
1/11/2019;2019;11;KLARENS;Supermercado;Lácteos, huevos y refrigerados;Queso;6190,00;Unidades
1/11/2019;2019;11;KLARENS;Supermercado;Lácteos, huevos y refrigerados;Queso;2450,00;Unidades
1/11/2019;2019;11;QUESARTE;Supermercado;Lácteos, huevos y refrigerados;Queso;10390,00;Unidades
1/11/2019;2019;11;QUESARTE;Supermercado;Lácteos, huevos y refrigerados;Queso;9790,00;Unidades
1/11/2019;2019;11;QUESARTE;Supermercado;Lácteos, huevos y refrigerados;Queso;10590,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9690,00;Unidades
1/11/2019;2019;11;ACTIGEST;Supermercado;Lácteos, huevos y refrigerados;Yogurt;11590,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;15590,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;8190,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4150,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3590,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3590,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;10590,00;Unidades
1/11/2019;2019;11;YOGO CEREAL;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9590,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;15990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2890,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2890,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4090,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5990,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6590,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6790,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6590,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3990,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4090,00;Unidades
1/11/2019;2019;11;ALPINITO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9990,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2150,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2150,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3690,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4590,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;890,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;890,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;890,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6790,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7590,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7590,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6790,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6790,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;15590,00;Unidades
1/11/2019;2019;11;PASCO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9390,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;8790,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4890,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4290,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4290,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6590,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1690,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;16590,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;10990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;8190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9790,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9190,00;Unidades
1/11/2019;2019;11;SLIGHT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7390,00;Unidades
1/11/2019;2019;11;TAPIOKA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;14390,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5790,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5790,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2450,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9590,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6790,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4490,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1390,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1390,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7990,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1590,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1990,00;Unidades
1/11/2019;2019;11;ALPINA BABY;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1890,00;Unidades
1/11/2019;2019;11;ALPINA BABY;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2150,00;Unidades
1/11/2019;2019;11;ALQUERIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4590,00;Unidades
1/11/2019;2019;11;YAGUR;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;11990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1690,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1690,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;13390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5790,00;Unidades
1/11/2019;2019;11;BON YURT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2190,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;13390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2290,00;Unidades
1/11/2019;2019;11;BON YURT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2790,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7590,00;Unidades
1/11/2019;2019;11;DEJA-MU;Supermercado;Lácteos, huevos y refrigerados;Yogurt;13990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9790,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;15990,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;10990,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;10990,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;10990,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;16990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;15590,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2450,00;Unidades
1/11/2019;2019;11;TAPIOKA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;12390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1950,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1490,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;8390,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1490,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;8390,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;8390,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1490,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6590,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9590,00;Unidades
1/11/2019;2019;11;GLORIA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1490,00;Unidades
1/11/2019;2019;11;PASCO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;11390,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3090,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3190,00;Unidades
1/11/2019;2019;11;SKETOS;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3890,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;11990,00;Unidades
1/11/2019;2019;11;PASCO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5190,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2450,00;Unidades
1/11/2019;2019;11;PASCO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2390,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2450,00;Unidades
1/11/2019;2019;11;TAPIOKA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;12390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2450,00;Unidades
1/11/2019;2019;11;TAPIOKA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;12390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1950,00;Unidades
1/11/2019;2019;11;PARMALAT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1450,00;Unidades
1/11/2019;2019;11;PARMALAT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1450,00;Unidades
1/11/2019;2019;11;PASCO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;14990,00;Unidades
1/11/2019;2019;11;PASCO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;14990,00;Unidades
1/11/2019;2019;11;SAN MARTIN;Supermercado;Lácteos, huevos y refrigerados;Yogurt;3432,00;Unidades
1/11/2019;2019;11;SAN MARTIN;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4712,00;Unidades
1/11/2019;2019;11;SAN MARTIN;Supermercado;Lácteos, huevos y refrigerados;Yogurt;12952,00;Unidades
1/11/2019;2019;11;SKETOS;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4290,00;Unidades
1/11/2019;2019;11;SKETOS;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4290,00;Unidades
1/11/2019;2019;11;SKETOS;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4290,00;Unidades
1/11/2019;2019;11;SKETOS;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4290,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;9790,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;7990,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2150,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2150,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2150,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6590,00;Unidades
1/11/2019;2019;11;COLACTEOS;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1650,00;Unidades
1/11/2019;2019;11;SUPERIOR;Supermercado;Lácteos, huevos y refrigerados;Yogurt;5590,00;Unidades
1/11/2019;2019;11;YOX;Supermercado;Lácteos, huevos y refrigerados;Yogurt;16990,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4790,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4790,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4790,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;17590,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4790,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;17590,00;Unidades
1/11/2019;2019;11;ZORBA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4790,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2890,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2490,00;Unidades
1/11/2019;2019;11;FINESSE;Supermercado;Lácteos, huevos y refrigerados;Yogurt;15990,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1890,00;Unidades
1/11/2019;2019;11;PARMALAT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;4390,00;Unidades
1/11/2019;2019;11;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6990,00;Unidades
1/11/2019;2019;11;YOGO YOGO;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6390,00;Unidades
1/11/2019;2019;11;YOX;Supermercado;Lácteos, huevos y refrigerados;Yogurt;6390,00;Unidades
1/11/2019;2019;11;YOX;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1890,00;Unidades
1/11/2019;2019;11;YOX;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1890,00;Unidades
1/11/2019;2019;11;YOX;Supermercado;Lácteos, huevos y refrigerados;Yogurt;12390,00;Unidades
1/11/2019;2019;11;YOX;Supermercado;Lácteos, huevos y refrigerados;Yogurt;1890,00;Unidades
1/11/2019;2019;11;BON YURT;Supermercado;Lácteos, huevos y refrigerados;Yogurt;2790,00;Unidades
1/11/2019;2019;11;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Yogurt;17590,00;Unidades
1/11/2019;2019;11;REXONA;Supermercado;Cuidado Personal;Desodorantes;16590,00;Unidades
1/11/2019;2019;11;AXE;Supermercado;Cuidado Personal;Desodorantes;15590,00;Unidades
1/11/2019;2019;11;AXE;Supermercado;Cuidado Personal;Desodorantes;14590,00;Unidades
1/11/2019;2019;11;AXE;Supermercado;Cuidado Personal;Desodorantes;15590,00;Unidades
1/11/2019;2019;11;AXE;Supermercado;Cuidado Personal;Desodorantes;12990,00;Unidades
1/11/2019;2019;11;ADIDAS;Supermercado;Cuidado Personal;Desodorantes;14990,00;Unidades
1/11/2019;2019;11;ADIDAS;Supermercado;Cuidado Personal;Desodorantes;10590,00;Unidades
1/11/2019;2019;11;ADIDAS;Supermercado;Cuidado Personal;Desodorantes;14990,00;Unidades
1/11/2019;2019;11;DOVE;Supermercado;Cuidado Personal;Desodorantes;18590,00;Unidades
1/11/2019;2019;11;DOVE;Supermercado;Cuidado Personal;Desodorantes;14990,00;Unidades
1/11/2019;2019;11;DOVE;Supermercado;Cuidado Personal;Desodorantes;17990,00;Unidades
1/11/2019;2019;11;DOVE;Supermercado;Cuidado Personal;Desodorantes;19590,00;Unidades
1/11/2019;2019;11;DOVE;Supermercado;Cuidado Personal;Desodorantes;15590,00;Unidades
1/11/2019;2019;11;AXE;Supermercado;Cuidado Personal;Desodorantes;15590,00;Unidades
1/11/2019;2019;11;AXE;Supermercado;Cuidado Personal;Desodorantes;15590,00;Unidades
1/11/2019;2019;11;GILLETTE;Supermercado;Cuidado Personal;Desodorantes;7990,00;Unidades
1/11/2019;2019;11;GILLETTE;Supermercado;Cuidado Personal;Desodorantes;13290,00;Unidades
1/11/2019;2019;11;NIVEA;Supermercado;Cuidado Personal;Desodorantes;13990,00;Unidades
1/11/2019;2019;11;REXONA;Supermercado;Cuidado Personal;Desodorantes;13990,00;Unidades
